county,office,district,party,candidate,votes
GRATIOT,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,81
GRATIOT,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,141
HILLSDALE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,5740
HILLSDALE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,12297
HILLSDALE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,238
HILLSDALE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,74
HILLSDALE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,165
HOUGHTON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,7024
HOUGHTON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,7962
HOUGHTON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,217
HOUGHTON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,78
HOUGHTON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,65
HURON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,5739
HURON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,8747
HURON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,174
HURON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,46
HURON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,141
INGHAM,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,81444
INGHAM,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,33886
INGHAM,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,1408
INGHAM,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,587
INGHAM,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,677
IONIA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,11363
IONIA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,14747
IONIA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,389
IONIA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,115
IONIA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,260
IOSCO,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,5365
IOSCO,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,6864
IOSCO,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,150
IOSCO,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,55
IOSCO,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,117
IRON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,2284
IRON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,3225
IRON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,67
IRON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,17
IRON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,24
ISABELLA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,12555
ISABELLA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,10528
ISABELLA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,297
ISABELLA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,113
ISABELLA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,177
JACKSON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,29197
JACKSON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,33311
JACKSON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,802
JACKSON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,226
JACKSON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,607
KALAMAZOO,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,72625
KALAMAZOO,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,40394
KALAMAZOO,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,1558
KALAMAZOO,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,447
KALAMAZOO,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,659
KALKASKA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,2957
KALKASKA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,5553
KALKASKA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,152
KALKASKA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,44
KALKASKA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,72
KENT,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,166403
KENT,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,124656
KENT,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,3927
KENT,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,979
KENT,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,1490
KEWEENAW,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,665
KEWEENAW,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,693
KEWEENAW,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,13
KEWEENAW,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,4
KEWEENAW,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,9
LAKE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,2079
LAKE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,3033
LAKE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,38
LAKE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,23
LAKE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,49
LAPEER,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,16688
LAPEER,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,25517
LAPEER,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,578
LAPEER,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,193
LAPEER,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,425
LEELANAU,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,8534
LEELANAU,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,6633
LEELANAU,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,155
LEELANAU,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,34
LEELANAU,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,37
LENAWEE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,17976
LENAWEE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,23289
LENAWEE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,561
LENAWEE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,148
LENAWEE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,371
LIVINGSTON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,49060
LIVINGSTON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,56247
LIVINGSTON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,1545
LIVINGSTON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,327
LIVINGSTON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,572
LUCE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,770
LUCE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,1515
LUCE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,24
LUCE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,12
LUCE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,20
MACKINAC,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,2542
MACKINAC,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,3282
MACKINAC,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,50
MACKINAC,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,16
MACKINAC,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,49
MACOMB,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,207115
MACOMB,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,164011
MACOMB,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,4357
MACOMB,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,1361
MACOMB,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,2669
MANISTEE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,5887
MANISTEE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,6388
MANISTEE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,151
MANISTEE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,55
MANISTEE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,83
MARQUETTE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,18743
MARQUETTE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,11631
MARQUETTE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,404
MARQUETTE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,132
MARQUETTE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,160
MASON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,6316
MASON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,8033
MASON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,170
MASON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,69
MASON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,101
MECOSTA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,6856
MECOSTA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,10090
MECOSTA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,253
MECOSTA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,62
MECOSTA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,134
MENOMINEE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,3411
MENOMINEE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,5959
MENOMINEE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,96
MENOMINEE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,38
MENOMINEE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,86
MIDLAND,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,19789
MIDLAND,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,19927
MIDLAND,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,623
MIDLAND,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,118
MIDLAND,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,292
MISSAUKEE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,1934
MISSAUKEE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,5287
MISSAUKEE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,97
MISSAUKEE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,31
MISSAUKEE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,58
MONROE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,30284
MONROE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,36021
MONROE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,899
MONROE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,258
MONROE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,542
MONTCALM,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,10073
MONTCALM,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,15263
MONTCALM,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,390
MONTCALM,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,100
MONTCALM,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,263
MONTMORENCY,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,1686
MONTMORENCY,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,3290
MONTMORENCY,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,62
MONTMORENCY,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,17
MONTMORENCY,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,42
MUSKEGON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,40916
MUSKEGON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,30275
MUSKEGON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,943
MUSKEGON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,282
MUSKEGON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,538
NEWAYGO,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,7907
NEWAYGO,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,14089
NEWAYGO,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,317
NEWAYGO,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,92
NEWAYGO,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,212
OAKLAND,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,390707
OAKLAND,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,221357
OAKLAND,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,7144
OAKLAND,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,2008
OAKLAND,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,2422
OCEANA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,5010
OCEANA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,6668
OCEANA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,146
OCEANA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,56
OCEANA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,106
OGEMAW,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,3727
OGEMAW,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,5803
OGEMAW,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,118
OGEMAW,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,29
OGEMAW,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,94
ONTONAGON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,1337
ONTONAGON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,1829
ONTONAGON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,30
ONTONAGON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,9
ONTONAGON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,33
OSCEOLA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,3157
OSCEOLA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,6916
OSCEOLA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,124
OSCEOLA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,56
OSCEOLA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,73
OSCODA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,1289
OSCODA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,2581
OSCODA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,45
OSCODA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,21
OSCODA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,37
OTSEGO,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,4735
OTSEGO,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,7374
OTSEGO,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,152
OTSEGO,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,58
OTSEGO,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,93
OTTAWA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,61240
OTTAWA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,81113
OTTAWA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,1801
OTTAWA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,425
OTTAWA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,575
PRESQUE ISLE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,2997
PRESQUE ISLE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,4105
PRESQUE ISLE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,73
PRESQUE ISLE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,28
PRESQUE ISLE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,52
ROSCOMMON,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,5230
ROSCOMMON,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,7314
ROSCOMMON,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,132
ROSCOMMON,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,54
ROSCOMMON,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,106
SAGINAW,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,44376
SAGINAW,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,34505
SAGINAW,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,909
SAGINAW,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,296
SAGINAW,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,650
ST. CLAIR,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,31777
ST. CLAIR,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,39522
ST. CLAIR,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,1060
ST. CLAIR,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,344
ST. CLAIR,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,785
ST. JOSEPH,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,8460
ST. JOSEPH,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,12607
ST. JOSEPH,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,295
ST. JOSEPH,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,98
ST. JOSEPH,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,267
SANILAC,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,6442
SANILAC,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,11663
SANILAC,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,220
SANILAC,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,86
SANILAC,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,196
SCHOOLCRAFT,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,1538
SCHOOLCRAFT,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,2230
SCHOOLCRAFT,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,47
SCHOOLCRAFT,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,10
SCHOOLCRAFT,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,34
SHIAWASSEE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,15038
SHIAWASSEE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,16204
SHIAWASSEE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,424
SHIAWASSEE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,149
SHIAWASSEE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,271
TUSCOLA,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,8865
TUSCOLA,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,14311
TUSCOLA,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,295
TUSCOLA,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,123
TUSCOLA,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,252
VAN BUREN,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,15572
VAN BUREN,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,15219
VAN BUREN,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,461
VAN BUREN,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,126
VAN BUREN,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,264
WASHTENAW,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,136412
WASHTENAW,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,39847
WASHTENAW,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,1850
WASHTENAW,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,705
WASHTENAW,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,620
WAYNE,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,460023
WAYNE,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,165585
WAYNE,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,6317
WAYNE,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,2796
WAYNE,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,3950
WEXFORD,Secretary of State 4 Year Term (1) Position,,DEM,Jocelyn Benson,5658
WEXFORD,Secretary of State 4 Year Term (1) Position,,REP,Kristina Elaine Karamo,8985
WEXFORD,Secretary of State 4 Year Term (1) Position,,LIB,Gregory Scott Stempfle,211
WEXFORD,Secretary of State 4 Year Term (1) Position,,GRN,Larry James Hutchinson Jr.,64
WEXFORD,Secretary of State 4 Year Term (1) Position,,UST,Christine C. Schwartz,95
ALCONA,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,1918
ALCONA,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,3875
ALCONA,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,75
ALCONA,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,48
ALGER,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,1897
ALGER,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,2277
ALGER,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,51
ALGER,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,28
ALLEGAN,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,22170
ALLEGAN,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,32770
ALLEGAN,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,956
ALLEGAN,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,476
ALPENA,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,5410
ALPENA,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,8006
ALPENA,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,209
ALPENA,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,112
ANTRIM,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,5689
ANTRIM,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,7840
ANTRIM,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,200
ANTRIM,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,94
ARENAC,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,2567
ARENAC,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,4323
ARENAC,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,108
ARENAC,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,88
BARAGA,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,1241
BARAGA,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,2086
BARAGA,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,56
BARAGA,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,16
BARRY,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,11260
BARRY,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,18117
BARRY,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,555
BARRY,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,331
BAY,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,23807
BAY,Attorney General 4 Year Term (1) Position,,REP,Matthew DePerno,23279
BAY,Attorney General 4 Year Term (1) Position,,LIB,Joseph W. McHugh Jr.,735
BAY,Attorney General 4 Year Term (1) Position,,UST,Gerald T. Van Sickle,549
BENZIE,Attorney General 4 Year Term (1) Position,,DEM,Dana Nessel,5165
